,응시기간,시험명,학년, 응시일자,전체,국어,영어,수학,과학,사회,역사
1635,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-01 00:00:00,279,54,47.0,46.0,,71.0,61.0
1636,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-01 00:00:00,186,36,29.0,9.0,,45.0,67.0
1637,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-01 00:00:00,158,79,79.0,0.0,,0.0,0.0
1638,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-01 00:00:00,175,43,18.0,9.0,67.0,38.0,
1639,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-01 00:00:00,151,58,93.0,0.0,0.0,0.0,
1640,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-01 00:00:00,420,93,93.0,76.0,,79.0,79.0
1641,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-01 00:00:00,338,65,58.0,46.0,,79.0,90.0
1642,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,159,47,36.0,76.0,,0.0,0.0
1643,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,330,86,79.0,48.0,,69.0,48.0
1644,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,154,72,29.0,23.0,,30.0,0.0
1645,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,194,11,0.0,32.0,61.0,90.0,
1646,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,112,25,11.0,23.0,,53.0,0.0
1647,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,384,61,86.0,94.0,,53.0,90.0
1648,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,305,72,65.0,55.0,,23.0,90.0
1649,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,86,86,,,,,
1650,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,179,79,100.0,0.0,,0.0,0.0
1651,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,261,79,18.0,42.0,,61.0,61.0
1652,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,291,51,58.0,60.0,,61.0,61.0
1653,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,442,93,86.0,100.0,,63.0,100.0
1654,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,261,54,79.0,60.0,,15.0,53.0
1655,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,253,54,61.0,70.0,,30.0,38.0
1656,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,229,58,58.0,37.0,38.0,38.0,
1657,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,201,65,65.0,0.0,71.0,0.0,0.0
1658,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,224,79,61.0,28.0,,0.0,56.0
1659,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,211,65,86.0,60.0,,,
1660,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,390,93,100.0,46.0,,69.0,82.0
1661,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,76,58,18.0,0.0,,,
1662,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,27,0,18.0,9.0,,0.0,0.0
1663,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,107,36,47.0,9.0,,15.0,0.0
1664,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,104,11,47.0,23.0,0.0,23.0,
1665,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,385,61,75.0,88.0,,61.0,100.0
1666,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,178,36,18.0,46.0,63.0,15.0,
1667,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,513,93,100.0,74.0,67.0,79.0,100.0
1668,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,269,47,61.0,60.0,,53.0,48.0
1669,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,108,47,61.0,0.0,,0.0,0.0
1670,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,324,93,79.0,46.0,,53.0,53.0
1671,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-02 00:00:00,174,40,72.0,62.0,,0.0,0.0
1672,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,86,33,0.0,23.0,30.0,0.0,
1673,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,233,65,47.0,60.0,,61.0,0.0
1674,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,86,86,0.0,0.0,,0.0,0.0
1675,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,61,61,0.0,0.0,,0.0,0.0
1676,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,196,54,29.0,29.0,,38.0,46.0
1677,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,388,61,93.0,94.0,,61.0,79.0
1678,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,199,61,29.0,41.0,,38.0,30.0
1679,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,383,65,93.0,89.0,,90.0,46.0
1680,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,230,54,65.0,43.0,,15.0,53.0
1681,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,396,93,93.0,74.0,,67.0,69.0
1682,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,345,93,61.0,74.0,,56.0,61.0
1683,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,274,72,54.0,55.0,45.0,48.0,
1684,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,366,58,93.0,88.0,,79.0,48.0
1685,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,185,65,54.0,18.0,,15.0,33.0
1686,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,94,65,29.0,,,,
1687,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,186,29,29.0,0.0,67.0,61.0,
1688,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,376,79,93.0,77.0,,79.0,48.0
1689,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,54,54,0.0,,,,
1690,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,86,86,,,,,
1691,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,277,72,54.0,60.0,,53.0,38.0
1692,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,313,100,54.0,88.0,,56.0,15.0
1693,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,200,65,0.0,28.0,,38.0,69.0
1694,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,11,11,0.0,0.0,,0.0,0.0
1695,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,108,29,18.0,23.0,,38.0,0.0
1696,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,36,36,0.0,0.0,,0.0,0.0
1697,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,198,65,54.0,23.0,56.0,0.0,
1698,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,93,18,29.0,0.0,,0.0,46.0
1699,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,133,54,79.0,0.0,,0.0,0.0
1700,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,345,79,75.0,74.0,,61.0,56.0
1701,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,151,58,93.0,0.0,,0.0,0.0
1702,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,371,86,86.0,82.0,,38.0,79.0
1703,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,298,79,72.0,71.0,,30.0,46.0
1704,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-03 00:00:00,313,79,65.0,100.0,,23.0,46.0
1705,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,310,79,54.0,47.0,,61.0,69.0
1706,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,92,40,29.0,0.0,,23.0,0.0
1707,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,381,86,72.0,62.0,,71.0,90.0
1708,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,72,72,0.0,0.0,,0.0,0.0
1709,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,113,11,18.0,23.0,23.0,38.0,
1710,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,110,22,47.0,18.0,,0.0,23.0
1711,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,35,11,0.0,9.0,15.0,0.0,
1712,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,224,58,43.0,60.0,,15.0,48.0
1713,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,379,61,100.0,65.0,,53.0,100.0
1714,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,123,47,29.0,9.0,,38.0,0.0
1715,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,100,0,86.0,14.0,0.0,0.0,
1716,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,29,29,0.0,0.0,,0.0,0.0
1717,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,107,65,0.0,27.0,,15.0,0.0
1718,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1719,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1720,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1721,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,169,75,18.0,23.0,,53.0,0.0
1722,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1723,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1724,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1725,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1726,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1727,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1728,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1729,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1730,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,181,58,18.0,37.0,,53.0,15.0
1731,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,261,58,72.0,32.0,,61.0,38.0
1732,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,102,11,54.0,14.0,23.0,0.0,
1733,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1734,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,231,79,58.0,18.0,,38.0,38.0
1735,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,124,11,29.0,23.0,,15.0,46.0
1736,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1737,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1738,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1739,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,389,100,93.0,82.0,,61.0,53.0
1740,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,354,79,86.0,62.0,,48.0,79.0
1741,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1742,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1743,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1744,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1745,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1746,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,231,61,54.0,23.0,,30.0,63.0
1747,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1748,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,327,79,79.0,55.0,,53.0,61.0
1749,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,86,86,0.0,0.0,,0.0,0.0
1750,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,101,72,29.0,,,,
1751,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,108,47,61.0,0.0,,0.0,0.0
1752,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1753,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1754,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1755,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1756,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1757,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1758,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1759,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,366,61,93.0,88.0,,53.0,71.0
1760,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1761,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,266,72,29.0,41.0,,53.0,71.0
1762,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1763,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1764,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1765,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,195,11,36.0,41.0,38.0,69.0,
1766,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1767,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1768,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1769,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1770,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,79,79,,,,,
1771,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1772,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1773,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1774,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1775,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1776,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1777,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,143,58,47.0,23.0,,0.0,15.0
1778,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,252,63,63.0,63.0,,63.0,
1779,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,228,65,18.0,37.0,45.0,63.0,
1780,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,359,72,72.0,77.0,,69.0,69.0
1781,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,355,54,79.0,71.0,,61.0,90.0
1782,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,297,93,61.0,52.0,,53.0,38.0
1783,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-04 00:00:00,255,54,54.0,46.0,,71.0,30.0
1784,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,137,65,72.0,,,,
1785,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,395,100,72.0,52.0,,100.0,71.0
1786,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,91,40,51.0,0.0,,0.0,0.0
1787,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,286,72,93.0,60.0,38.0,23.0,
1788,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,247,86,40.0,27.0,,15.0,79.0
1789,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,182,11,54.0,46.0,,15.0,56.0
1790,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,366,65,86.0,88.0,,71.0,56.0
1791,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,228,58,86.0,46.0,,38.0,0.0
1792,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,134,11,86.0,14.0,,0.0,23.0
1793,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,252,63,63.0,63.0,,63.0,
1794,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,11,11,0.0,0.0,,0.0,
1795,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,252,63,63.0,63.0,,63.0,
1796,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,419,79,93.0,68.0,,79.0,100.0
1797,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,40,40,0.0,0.0,,0.0,0.0
1798,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,252,63,63.0,63.0,,63.0,
1799,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,252,63,63.0,63.0,,63.0,
1800,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,310,65,40.0,34.0,,71.0,100.0
1801,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,252,63,63.0,63.0,,63.0,
1802,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,252,63,63.0,63.0,,63.0,
1803,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,252,63,63.0,63.0,,63.0,
1804,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,252,63,63.0,63.0,,63.0,
1805,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,252,63,63.0,63.0,,63.0,
1806,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,252,63,63.0,63.0,,63.0,
1807,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,252,63,63.0,63.0,,63.0,
1808,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,230,54,40.0,43.0,45.0,48.0,
1809,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,252,63,63.0,63.0,,63.0,
1810,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,208,40,18.0,66.0,,46.0,38.0
1811,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,252,63,63.0,63.0,,63.0,
1812,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,252,63,63.0,63.0,,63.0,
1813,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,252,63,63.0,63.0,,63.0,
1814,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,254,54,75.0,57.0,38.0,30.0,0.0
1815,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,252,63,63.0,63.0,,63.0,
1816,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,370,72,93.0,55.0,,71.0,79.0
1817,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,108,68,40.0,,,,
1818,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,252,63,63.0,63.0,,63.0,
1819,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,68,68,0.0,0.0,,0.0,0.0
1820,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,252,63,63.0,63.0,,63.0,
1821,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,252,63,63.0,63.0,,63.0,
1822,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,252,63,63.0,63.0,,63.0,
1823,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,252,63,63.0,63.0,,63.0,
1824,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,252,63,63.0,63.0,,63.0,
1825,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,190,86,18.0,23.0,,15.0,48.0
1826,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,434,100,86.0,69.0,,79.0,100.0
1827,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-05 00:00:00,328,65,79.0,77.0,,38.0,69.0
1828,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-06 00:00:00,361,33,93.0,74.0,,100.0,61.0
1829,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-06 00:00:00,427,61,93.0,94.0,,79.0,100.0
1830,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-06 00:00:00,243,65,54.0,46.0,,63.0,15.0
1831,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-06 00:00:00,270,65,72.0,32.0,,56.0,45.0
1832,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-06 00:00:00,229,40,47.0,37.0,,38.0,67.0
1833,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-06 00:00:00,371,75,93.0,71.0,,53.0,79.0
1834,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-06 00:00:00,47,47,0.0,0.0,,0.0,0.0
1835,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-06 00:00:00,29,29,0.0,0.0,0.0,0.0,
1836,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-06 00:00:00,275,86,79.0,34.0,,23.0,53.0
1837,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-06 00:00:00,74,11,40.0,0.0,,0.0,23.0
1838,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-06 00:00:00,243,86,86.0,18.0,30.0,23.0,
1839,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-06 00:00:00,319,86,86.0,71.0,,38.0,38.0
1840,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-06 00:00:00,47,47,0.0,0.0,0.0,0.0,
1841,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-06 00:00:00,165,29,61.0,27.0,,33.0,15.0
1842,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-07 00:00:00,151,79,72.0,0.0,,0.0,0.0
1843,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-07 00:00:00,411,79,93.0,68.0,,71.0,100.0
1844,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-07 00:00:00,252,63,63.0,63.0,,63.0,
1845,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-07 00:00:00,231,61,54.0,32.0,,23.0,61.0
1846,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-08 00:00:00,156,58,0.0,14.0,,46.0,38.0
1847,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-08 00:00:00,133,47,86.0,0.0,0.0,0.0,
1848,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-08 00:00:00,93,93,0.0,0.0,,0.0,0.0
1849,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-08 00:00:00,242,36,65.0,37.0,71.0,33.0,
1850,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-08 00:00:00,364,68,93.0,94.0,,53.0,56.0
1851,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-08 00:00:00,252,63,63.0,63.0,,63.0,
1852,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-08 00:00:00,200,29,65.0,20.0,,38.0,48.0
1853,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-08 00:00:00,252,63,63.0,63.0,,63.0,
1854,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-08 00:00:00,252,63,63.0,63.0,,63.0,
1855,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-08 00:00:00,252,63,63.0,63.0,,63.0,
1856,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-08 00:00:00,252,63,63.0,63.0,,63.0,
1857,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-08 00:00:00,252,63,63.0,63.0,,63.0,
1858,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-08 00:00:00,252,63,63.0,63.0,,63.0,
1859,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-08 00:00:00,252,63,63.0,63.0,,63.0,
1860,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-08 00:00:00,252,63,63.0,63.0,,63.0,
1861,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-08 00:00:00,252,63,63.0,63.0,,63.0,
1862,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-08 00:00:00,252,63,63.0,63.0,,63.0,
1863,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-08 00:00:00,252,63,63.0,63.0,,63.0,
1864,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-08 00:00:00,252,63,63.0,63.0,,63.0,
1865,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-08 00:00:00,124,54,18.0,37.0,,0.0,15.0
1866,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-08 00:00:00,252,63,63.0,63.0,,63.0,
1867,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-08 00:00:00,252,63,63.0,63.0,,63.0,
1868,2021. 12 ~2022. 12,AI진단평가,중2,2022-08-08 00:00:00,252,63,63.0,63.0,,63.0,
